,loan_status
6153,default
22445,default
21474,default
7920,default
16942,fully_paid
17988,fully_paid
17120,default
308,fully_paid
20780,fully_paid
14806,fully_paid
11090,default
14162,fully_paid
17060,default
5660,fully_paid
3284,fully_paid
10326,fully_paid
24987,fully_paid
19945,default
10235,fully_paid
19119,default
2070,fully_paid
5502,fully_paid
24154,default
20902,default
673,default
21806,fully_paid
25663,default
7882,default
21864,fully_paid
8115,fully_paid
16463,default
1941,default
24222,default
11657,fully_paid
1031,default
2093,fully_paid
20139,default
20123,default
8039,fully_paid
1878,default
18361,default
7565,default
6241,default
10360,fully_paid
2514,fully_paid
8887,fully_paid
8918,fully_paid
12715,fully_paid
20981,default
24512,default
12296,default
6847,fully_paid
25124,default
24791,default
10788,fully_paid
6502,fully_paid
17141,fully_paid
12445,fully_paid
22166,fully_paid
23280,default
24039,default
6319,default
9611,default
3178,fully_paid
18909,default
25762,fully_paid
14331,default
13440,default
20277,fully_paid
18595,default
6381,default
317,default
15300,default
23527,fully_paid
13593,fully_paid
11888,fully_paid
11718,fully_paid
20390,fully_paid
22972,default
13396,fully_paid
12106,default
14416,fully_paid
25423,default
20910,default
25178,fully_paid
18469,default
782,default
14684,fully_paid
1408,fully_paid
22695,default
25468,default
20426,default
2790,fully_paid
23884,fully_paid
24767,fully_paid
22839,fully_paid
15430,fully_paid
19518,fully_paid
23068,default
25706,fully_paid
26000,fully_paid
26137,fully_paid
20281,fully_paid
25938,default
22944,default
25141,default
19756,default
9702,fully_paid
19982,fully_paid
2887,fully_paid
2251,fully_paid
18121,fully_paid
21004,fully_paid
2997,default
13161,fully_paid
7308,fully_paid
1864,default
10621,default
20870,default
15287,fully_paid
17492,fully_paid
4657,fully_paid
12471,default
25361,default
23228,default
13541,fully_paid
8103,fully_paid
20440,fully_paid
6566,fully_paid
3442,default
7688,default
11460,default
3714,fully_paid
10800,fully_paid
20995,fully_paid
14037,fully_paid
3373,fully_paid
20402,default
2162,default
20551,default
5818,default
19519,fully_paid
21538,default
21927,fully_paid
12832,default
21739,default
850,default
22327,default
416,fully_paid
15832,fully_paid
2161,fully_paid
3667,default
22182,default
18515,default
13351,default
12856,default
23398,fully_paid
2374,default
25614,fully_paid
3738,fully_paid
16221,fully_paid
24428,default
23666,fully_paid
11746,fully_paid
4486,fully_paid
23294,fully_paid
365,default
1993,fully_paid
7375,default
20229,fully_paid
16085,default
17058,fully_paid
15673,default
8566,default
19248,fully_paid
25270,default
23575,fully_paid
16123,fully_paid
13134,default
21902,fully_paid
24183,default
8827,fully_paid
24005,fully_paid
5778,default
14643,fully_paid
23904,default
11413,fully_paid
20003,default
3607,fully_paid
15563,default
2862,default
8097,default
11044,fully_paid
22623,default
1310,default
9848,default
25650,default
2148,fully_paid
23354,default
22100,default
8799,default
11251,default
13341,default
21229,fully_paid
19212,fully_paid
3121,default
7168,fully_paid
16954,fully_paid
17631,default
9296,fully_paid
22681,fully_paid
12058,fully_paid
6007,default
23820,default
23620,fully_paid
16059,default
15554,default
25818,default
13694,fully_paid
24523,default
3128,default
18234,default
3289,fully_paid
11126,fully_paid
23873,default
13765,fully_paid
8237,fully_paid
24503,fully_paid
17876,default
13853,fully_paid
667,default
12346,fully_paid
1676,fully_paid
2760,fully_paid
7571,default
21819,fully_paid
14483,default
2936,default
1152,fully_paid
3913,default
14417,default
4443,fully_paid
13305,default
3674,fully_paid
2782,fully_paid
15264,default
11589,default
14462,fully_paid
25425,fully_paid
14344,fully_paid
22421,default
21677,default
24658,default
23415,fully_paid
14068,default
5188,default
6049,fully_paid
9846,default
6145,default
4902,default
17054,default
23826,default
20111,default
614,fully_paid
11333,default
19026,default
46,default
17586,default
17798,default
26029,fully_paid
4156,default
23167,default
23841,default
16372,fully_paid
2854,default
12601,default
14732,default
1334,default
25627,fully_paid
21550,default
10287,default
12294,fully_paid
21708,default
23606,fully_paid
20954,fully_paid
23467,default
19139,default
24554,default
8341,fully_paid
23998,fully_paid
24756,default
21935,default
460,fully_paid
21827,fully_paid
24163,default
18273,fully_paid
5388,fully_paid
6415,fully_paid
13431,default
7871,fully_paid
2889,fully_paid
24773,fully_paid
18366,default
19316,default
19163,default
25074,default
20989,fully_paid
151,fully_paid
12249,fully_paid
19627,default
17032,fully_paid
7461,default
19151,default
23432,fully_paid
13945,fully_paid
4721,fully_paid
6871,fully_paid
12996,fully_paid
22357,fully_paid
16041,default
2880,fully_paid
6416,default
5758,fully_paid
3390,default
10957,fully_paid
11332,fully_paid
8584,default
24323,default
6146,default
6832,default
321,fully_paid
16989,default
7763,default
21939,default
1827,fully_paid
5934,fully_paid
23693,default
17735,fully_paid
4450,fully_paid
18729,default
12210,default
24175,fully_paid
25104,fully_paid
26069,default
8245,default
24837,fully_paid
23689,fully_paid
19728,default
21630,default
17033,default
18118,fully_paid
1213,default
18719,fully_paid
3150,default
8913,default
12694,fully_paid
9150,fully_paid
9887,default
2449,default
8334,default
25539,default
18114,default
19528,fully_paid
6194,default
14686,fully_paid
15344,fully_paid
6295,fully_paid
3990,default
2207,default
21537,default
17194,default
23675,default
23182,fully_paid
14265,fully_paid
7090,default
14914,default
19054,fully_paid
1000,default
7339,fully_paid
14857,default
7862,default
9937,fully_paid
3778,default
24871,fully_paid
17059,default
4722,fully_paid
11678,fully_paid
3040,fully_paid
16968,fully_paid
7481,fully_paid
4020,fully_paid
17199,default
12282,fully_paid
7512,fully_paid
25750,fully_paid
25543,default
11655,default
10098,fully_paid
15993,default
1900,fully_paid
12375,fully_paid
17972,default
7049,default
16235,default
19547,fully_paid
6539,fully_paid
4821,fully_paid
4918,fully_paid
16355,fully_paid
20859,default
4627,fully_paid
20970,fully_paid
20641,default
11858,default
15560,fully_paid
13998,fully_paid
20019,fully_paid
13250,default
20017,fully_paid
3865,fully_paid
22277,default
9805,default
25910,fully_paid
26250,default
3769,fully_paid
21213,fully_paid
11145,fully_paid
8367,fully_paid
18027,fully_paid
1521,default
22826,default
2806,fully_paid
1324,default
9993,default
20599,fully_paid
22632,default
17361,fully_paid
3888,default
10067,fully_paid
24868,default
5238,default
4671,default
21144,default
21873,fully_paid
24991,default
11260,fully_paid
3746,fully_paid
10573,fully_paid
14433,default
19052,default
25592,fully_paid
21391,default
12920,fully_paid
8980,fully_paid
12426,default
10095,fully_paid
8015,default
6341,fully_paid
17883,fully_paid
9025,default
20189,default
17406,fully_paid
13124,default
4628,fully_paid
21867,default
5119,fully_paid
22670,default
23769,fully_paid
6276,default
24989,default
6731,default
9512,fully_paid
22142,default
22530,fully_paid
26216,fully_paid
4390,default
20191,default
15760,default
6012,fully_paid
9858,fully_paid
5426,fully_paid
15268,default
10780,default
6303,fully_paid
25331,default
8113,fully_paid
6683,fully_paid
15643,default
7008,fully_paid
25758,default
19473,fully_paid
16049,fully_paid
9926,default
9971,default
4638,fully_paid
1639,default
20628,default
21789,fully_paid
2618,default
7526,fully_paid
1074,fully_paid
871,default
1542,fully_paid
23236,fully_paid
2994,fully_paid
7419,fully_paid
8153,default
5817,fully_paid
11178,fully_paid
24363,default
5578,fully_paid
6185,fully_paid
5782,default
2354,fully_paid
17209,default
4447,default
1931,fully_paid
8130,fully_paid
5130,default
7740,fully_paid
13660,default
16831,fully_paid
19953,fully_paid
8637,default
25095,default
4521,fully_paid
13879,fully_paid
14088,default
26021,default
4764,fully_paid
4897,default
6459,fully_paid
10708,default
1685,fully_paid
7117,default
7260,fully_paid
8095,fully_paid
18335,default
19141,default
2657,fully_paid
1264,default
19181,default
24353,default
16441,default
20327,default
1410,default
21200,default
514,default
10919,default
16911,fully_paid
7404,default
23661,default
8907,fully_paid
824,default
11153,default
15056,fully_paid
24970,default
23076,default
2899,default
19233,fully_paid
25941,default
12536,default
23283,fully_paid
5531,fully_paid
25691,default
20741,default
6697,default
5575,fully_paid
16738,default
25379,default
4125,fully_paid
2612,fully_paid
5581,fully_paid
10141,default
24638,default
22828,fully_paid
14786,default
19401,fully_paid
16852,default
18344,default
19921,default
18565,default
7096,fully_paid
22230,default
8837,default
6169,default
10119,default
21160,default
8525,default
21587,fully_paid
10789,fully_paid
19578,default
8485,default
24831,default
12313,default
13388,default
19070,default
24271,fully_paid
8732,fully_paid
14625,default
3313,default
5699,default
8281,default
17935,fully_paid
2145,default
12803,fully_paid
10900,default
19289,fully_paid
7497,default
10871,fully_paid
14706,default
11487,default
182,fully_paid
24262,default
9158,fully_paid
14609,default
2955,default
6217,fully_paid
25388,fully_paid
483,fully_paid
13624,default
20057,fully_paid
1137,fully_paid
2828,default
3362,fully_paid
4501,fully_paid
19110,default
6580,default
25634,fully_paid
17771,fully_paid
7431,fully_paid
13199,fully_paid
7846,default
4144,fully_paid
93,default
25769,fully_paid
9359,default
24770,fully_paid
2087,fully_paid
25192,fully_paid
21380,fully_paid
23054,fully_paid
22002,fully_paid
13627,fully_paid
22331,fully_paid
23837,default
11944,fully_paid
9095,default
2503,default
21145,fully_paid
4857,fully_paid
21731,fully_paid
12380,fully_paid
1903,default
22501,default
25567,default
24031,fully_paid
8553,fully_paid
26074,fully_paid
15209,default
10082,default
5865,default
23056,default
26154,fully_paid
5741,fully_paid
9437,fully_paid
2589,default
9294,fully_paid
6208,fully_paid
10864,fully_paid
1319,fully_paid
18654,fully_paid
20602,default
16721,fully_paid
23449,fully_paid
25720,fully_paid
3324,default
2832,fully_paid
8460,default
22432,default
21030,default
19595,default
13477,fully_paid
1192,fully_paid
20975,default
8716,fully_paid
6728,default
8135,default
2768,fully_paid
10379,default
17452,fully_paid
12890,default
13514,fully_paid
578,fully_paid
16353,default
19003,fully_paid
26348,fully_paid
1867,fully_paid
15973,fully_paid
26394,fully_paid
17836,default
23277,fully_paid
6512,default
20348,default
24835,fully_paid
2884,default
25703,fully_paid
10682,fully_paid
1394,default
13748,default
618,default
21492,fully_paid
11229,default
11763,default
19170,default
23677,default
17822,fully_paid
7228,fully_paid
22334,fully_paid
10702,fully_paid
24180,fully_paid
23324,default
9396,default
22163,default
13891,fully_paid
23079,default
4932,default
1544,fully_paid
3827,default
10127,default
15487,default
5439,fully_paid
15975,fully_paid
9811,default
21662,fully_paid
23792,fully_paid
19077,default
12906,fully_paid
932,default
17358,fully_paid
9143,default
17238,default
2173,fully_paid
23894,default
6433,default
8585,default
6966,default
23827,fully_paid
5324,default
2689,default
11478,default
18934,fully_paid
6687,fully_paid
19614,default
1734,default
7195,fully_paid
20117,fully_paid
170,fully_paid
15001,default
22648,fully_paid
4061,fully_paid
3393,default
14848,fully_paid
10540,default
5709,fully_paid
6664,default
19047,default
559,fully_paid
11544,fully_paid
23082,fully_paid
17684,default
788,fully_paid
21811,default
21579,fully_paid
9368,fully_paid
2705,default
19667,fully_paid
22004,default
5144,default
10532,default
9314,default
2379,default
631,default
25120,fully_paid
25433,fully_paid
15833,fully_paid
15970,fully_paid
13835,fully_paid
22479,default
16845,default
7535,default
21905,fully_paid
18163,default
20483,fully_paid
2509,fully_paid
9392,fully_paid
8812,default
12924,default
8407,fully_paid
9724,fully_paid
24202,default
9074,default
25306,fully_paid
14953,fully_paid
10609,default
1214,fully_paid
2924,default
22777,default
11894,default
19198,default
7036,fully_paid
24059,fully_paid
13782,default
14915,default
843,default
6662,default
19793,default
19464,default
7416,default
19235,default
4780,fully_paid
15269,default
22268,default
21690,fully_paid
16051,default
6131,default
10603,default
13698,fully_paid
6972,fully_paid
16050,fully_paid
21231,default
9019,fully_paid
3917,fully_paid
14131,fully_paid
11613,default
20474,default
16155,default
6048,default
21979,default
10188,fully_paid
3251,fully_paid
12,default
12171,default
7884,fully_paid
25876,fully_paid
24287,default
16671,fully_paid
5458,fully_paid
22074,default
10475,fully_paid
2099,default
24498,default
17488,default
14232,fully_paid
14477,fully_paid
982,default
238,default
22807,default
12927,default
21273,fully_paid
5011,default
9912,fully_paid
18088,default
2725,fully_paid
19272,fully_paid
13686,default
21355,default
20733,default
11451,default
63,fully_paid
22278,fully_paid
15777,default
11274,fully_paid
9812,fully_paid
12987,fully_paid
13691,default
6692,fully_paid
25345,fully_paid
20284,default
22761,fully_paid
7768,fully_paid
22468,fully_paid
5079,default
1513,fully_paid
22273,default
7069,default
16527,default
18745,fully_paid
17325,fully_paid
418,fully_paid
4355,default
20457,default
3352,fully_paid
1151,default
14613,fully_paid
7346,fully_paid
796,default
22573,fully_paid
919,fully_paid
12792,fully_paid
5032,default
22282,default
6724,default
149,default
12790,default
4863,fully_paid
21784,default
22810,default
22477,default
16228,fully_paid
13959,fully_paid
13491,default
25,fully_paid
9831,default
19625,fully_paid
15570,fully_paid
1925,fully_paid
8111,default
1257,fully_paid
6929,default
26209,fully_paid
17622,default
14733,fully_paid
9101,fully_paid
6853,fully_paid
8188,default
16289,fully_paid
25343,fully_paid
25449,default
22929,default
7131,fully_paid
10753,default
2006,default
10946,fully_paid
11053,fully_paid
22426,fully_paid
26020,default
9778,default
16842,default
4684,fully_paid
24811,default
13675,default
4006,fully_paid
19521,fully_paid
17008,default
24596,default
1539,fully_paid
3462,default
12131,fully_paid
164,default
7651,fully_paid
11877,default
9170,fully_paid
629,fully_paid
16150,default
19328,fully_paid
25801,default
637,default
9473,fully_paid
20297,fully_paid
2776,default
14372,fully_paid
1563,fully_paid
8140,default
12094,default
19451,fully_paid
23510,default
4394,fully_paid
5687,fully_paid
23104,default
22144,fully_paid
10291,fully_paid
11515,fully_paid
11185,fully_paid
17254,default
9508,default
14218,default
16239,fully_paid
23297,default
23356,default
